common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
,2020021237weS:8AM-8PM,2020112371546620200202,2020,12,7,5,1546620200202037,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,629.30806663,8,629.30806663,0,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
PUFFER FAMILY,2020021237weS:8AM-8PM,2020112371546620200202,2020,12,7,5,1546620200202038,7,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,3,02,629.30806663,8,629.30806663,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
,2020021237weS:8AM-8PM,2020112371546620200202,2020,12,7,5,1546620200202039,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,629.30806663,8,629.30806663,0,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209001,7,1,we,8835360102,0,3,0,0,0,3,0,0,0,0,3,02,989.76265847,8,989.76265847,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209001,7,1,we,8835430301,7.4929480741,6,0,8,0,6,2595.5572129,7.7846981634,0,0,3,02,989.76265847,8,989.76265847,13.492948074,7.7846981634,2595.5572129,7.4929480741,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209002,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,02,989.76265847,8,989.76265847,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209002,7,1,we,8835430301,0,5,0,0,0,5,0,0,0,0,3,02,989.76265847,8,989.76265847,5,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209003,7,1,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,02,989.76265847,8,989.76265847,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
INSHORE LIZARDFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209003,7,1,we,8762020101,0,2,0,0,0,2,0,0,0,0,3,02,989.76265847,8,989.76265847,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209003,7,1,we,8777180202,0,1,0,0,0,1,0,0,0,0,3,02,989.76265847,8,989.76265847,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209003,7,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,3,02,989.76265847,8,989.76265847,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209003,7,1,we,8835440102,0,3,0,0,0,3,0,0,0,0,3,02,989.76265847,8,989.76265847,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209004,7,1,we,8738010101,0,6,0,0,0,6,0,0,0,0,3,02,989.76265847,8,989.76265847,6,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209004,7,1,we,8777180202,0,3,0,0,0,3,0,0,0,0,3,02,989.76265847,8,989.76265847,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209004,7,1,we,8835440102,0,3,0,0,0,3,0,0,0,0,3,02,989.76265847,8,989.76265847,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209005,7,1,we,8738010101,0,5,0,0,0,5,0,0,0,0,3,02,989.76265847,8,989.76265847,5,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209005,7,1,we,8835440102,0,4,0,0,0,4,0,0,0,0,3,02,989.76265847,8,989.76265847,4,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209006,7,1,we,8835430301,0,4,0,0,0,4,0,0,0,0,3,02,1075.2097302,8,1075.2097302,4,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209008,7,1,we,8835360102,0,6,0,0,0,6,0,0,0,0,3,02,1075.2097302,8,1075.2097302,6,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209009,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,02,1075.2097302,8,1075.2097302,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209010,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,1075.2097302,8,1075.2097302,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209011,7,1,we,8835360102,0,10,0,0,0,10,0,0,0,0,3,02,1075.2097302,8,1075.2097302,10,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209011,7,1,we,8835430201,0,1,0,0,0,1,0,0,0,0,3,02,1075.2097302,8,1075.2097302,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
RED DRUM,2020021237weS:8AM-8PM,2020112371546620200209,2020,12,7,5,1546620200209011,7,1,we,8835440901,0,1,0,0,0,1,0,0,0,0,3,02,1075.2097302,8,1075.2097302,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
LADYFISH,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217001,7,1,we,8738010101,0,10,0,0,0,10,0,0,0,0,3,02,1041.8299271,8,1041.8299271,10,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
INSHORE LIZARDFISH,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217001,7,1,we,8762020101,0,1,0,0,0,1,0,0,0,0,3,02,1041.8299271,8,1041.8299271,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217001,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,3,02,1041.8299271,8,1041.8299271,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217001,7,1,we,8835440102,0,6,0,0,0,6,0,0,0,0,3,02,1041.8299271,8,1041.8299271,6,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217002,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,1041.8299271,8,1041.8299271,0,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217003,7,1,we,8777180202,0,3,0,0,0,3,0,0,0,0,3,02,1041.8299271,8,1041.8299271,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217003,7,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,3,02,1041.8299271,8,1041.8299271,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
PINFISH,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217003,7,1,we,8835430201,0,0,2,0,2,0,0,0,342,0.24,3,02,1041.8299271,8,1041.8299271,2,0.24,342,2,2020021237weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217004,7,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,3,02,2574.366922,8,2574.366922,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER FAMILY,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217004,7,1,we,8857030000,0,1,0,0,0,1,0,0,0,0,3,02,2574.366922,8,2574.366922,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
,2020021237weS:8AM-8PM,2020112371546620200217,2020,12,7,5,1546620200217005,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,2574.366922,8,2574.366922,0,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
HARDHEAD CATFISH,2020021237weS:8AM-8PM,2020112371546620200221,2020,12,7,5,1546620200221003,7,1,we,8777180202,0,2,0,0,0,2,0,0,0,0,3,02,2577.4537878,8,2577.4537878,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200221,2020,12,7,5,1546620200221003,7,1,we,8835360102,0,3,0,0,0,3,0,0,0,0,3,02,2577.4537878,8,2577.4537878,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229001,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,1142.0307476,8,1142.0307476,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229002,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,02,1142.0307476,8,1142.0307476,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SHEEPSHEAD,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229002,7,1,we,8835430301,0.9449953369,0,0,1,0,0,296.72853578,0.6709466892,0,0,3,02,1142.0307476,8,1142.0307476,0.9449953369,0.6709466892,296.72853578,0.9449953369,2020021237weS:8AM-8PM,,0,05/04/2021
,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229003,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,02,1261.101381,8,1261.101381,0,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229004,7,1,we,8835010105,0,1,0,0,0,1,0,0,0,0,3,02,1261.101381,8,1261.101381,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
CREVALLE JACK,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229004,7,1,we,8835280303,0,1,0,0,0,1,0,0,0,0,3,02,1261.101381,8,1261.101381,1,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229005,7,1,we,8835010105,0,2,0,0,0,2,0,0,0,0,3,02,1261.101381,8,1261.101381,2,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020021237weS:8AM-8PM,2020112371546620200229,2020,12,7,5,1546620200229006,7,1,we,8835010105,0,3,0,0,0,3,0,0,0,0,3,02,1261.101381,8,1261.101381,3,0,0,0,2020021237weS:8AM-8PM,,0,05/04/2021
SAND PERCH,2020011217wdS:8AM-8PM,2020112171548820200108,2020,12,7,5,1548820200108001,7,1,wd,8835021002,0,1,0,0,0,1,0,0,0,0,1,01,802.98620443,8,802.98620443,1,0,0,0,2020011217wdS:8AM-8PM,,0,05/04/2021
SAND PERCH,2020011217wdS:8AM-8PM,2020112171548820200108,2020,12,7,5,1548820200108002,7,1,wd,8835021002,0,2,0,0,0,2,0,0,0,0,1,01,802.98620443,8,802.98620443,2,0,0,0,2020011217wdS:8AM-8PM,,0,05/04/2021
,2020011217wdS:8AM-8PM,2020112171548820200108,2020,12,7,5,1548820200108003,7,1,wd,,0,0,0,0,0,0,0,0,0,0,1,01,802.98620443,8,802.98620443,0,0,0,0,2020011217wdS:8AM-8PM,,0,05/04/2021
SAND PERCH,2020011217wdS:8AM-8PM,2020112171548820200108,2020,12,7,5,1548820200108004,7,1,wd,8835021002,0,1,0,0,0,1,0,0,0,0,1,01,802.98620443,8,802.98620443,1,0,0,0,2020011217wdS:8AM-8PM,,0,05/04/2021
,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208001,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,1009.5185238,8,1009.5185238,0,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
GRAY SNAPPER,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208002,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,1,02,1009.5185238,8,1009.5185238,1,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208003,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,1009.5185238,8,1009.5185238,0,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208004,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,1009.5185238,8,1009.5185238,0,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208005,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,1009.5185238,8,1009.5185238,0,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208006,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,1009.5185238,8,1009.5185238,0,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020021217weS:8AM-8PM,2020112171548820200208,2020,12,7,5,1548820200208007,7,1,we,8835440102,0,2,0,0,0,2,0,0,0,0,1,02,1009.5185238,8,1009.5185238,2,0,0,0,2020021217weS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101003,7,1,wd,8835440102,1,0,0,1,0,0,506,1.15,0,0,2,01,2117.8111258,8,2117.8111258,1,1.15,506,1,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101003,7,1,wd,8835440901,1,1,0,1,0,1,620,3.02,0,0,2,01,2117.8111258,8,2117.8111258,2,3.02,620,1,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101004,7,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101004,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101005,7,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,2,01,2117.8111258,8,2117.8111258,3,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
PUFFER GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101005,7,1,wd,8861010200,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101006,7,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,2,01,2117.8111258,8,2117.8111258,3,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101009,7,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,2117.8111258,8,2117.8111258,0,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101010,7,1,wd,8762020100,0,4,0,0,0,4,0,0,0,0,2,01,2117.8111258,8,2117.8111258,4,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
BLACK SEA BASS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101010,7,1,wd,8835020301,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LEFTEYE FLOUNDER FAMILY,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101010,7,1,wd,8857030000,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101011,7,1,wd,8762020100,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101012,7,1,wd,8762020100,0,3,0,0,0,3,0,0,0,0,2,01,2117.8111258,8,2117.8111258,3,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101013,7,1,wd,8835440901,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101014,7,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101014,7,1,wd,8835440901,0,4,0,0,0,4,0,0,0,0,2,01,2117.8111258,8,2117.8111258,4,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101015,7,1,wd,8738010101,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101015,7,1,wd,8835440102,0,3,0,0,0,3,0,0,0,0,2,01,2117.8111258,8,2117.8111258,3,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LADYFISH,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101016,7,1,wd,8738010101,0,10,0,0,0,10,0,0,0,0,2,01,2117.8111258,8,2117.8111258,10,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101016,7,1,wd,8762020100,0,6,0,0,0,6,0,0,0,0,2,01,2117.8111258,8,2117.8111258,6,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101016,7,1,wd,8835440102,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101016,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,2117.8111258,8,2117.8111258,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LIZARDFISH GENUS,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101017,7,1,wd,8762020100,0,1,0,0,0,1,0,0,0,0,2,01,2117.8111258,8,2117.8111258,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101020,7,1,wd,8835440102,0,5,0,0,0,5,0,0,0,0,2,01,16227.54551,8,16227.54551,5,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101021,7,1,wd,8835440102,0,5,0,0,0,5,0,0,0,0,2,01,32455.091021,8,32455.091021,5,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200101,2020,12,7,5,1565420200101022,7,1,wd,8835440901,0,11,0,0,0,11,0,0,0,0,2,01,16227.54551,8,16227.54551,11,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102001,7,1,wd,8835440102,0,20,0,0,0,20,0,0,0,0,2,01,5876.4432243,8,5876.4432243,20,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102001,7,1,wd,8835440901,0,20,0,0,0,20,0,0,0,0,2,01,5876.4432243,8,5876.4432243,20,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
BOWFIN,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102006,7,1,wd,8734010101,0,1,0,0,0,1,0,0,0,0,2,01,5876.4432243,8,5876.4432243,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102006,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,5876.4432243,8,5876.4432243,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102007,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,5876.4432243,8,5876.4432243,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
BOWFIN,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102009,7,1,wd,8734010101,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102009,7,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
LARGEMOUTH BASS,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102009,7,1,wd,8835160602,0,4,0,0,0,4,0,0,0,0,2,01,4043.2377212,8,4043.2377212,4,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102009,7,1,wd,8835440901,0,10,0,0,0,10,0,0,0,0,2,01,4043.2377212,8,4043.2377212,10,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102010,7,1,wd,8835440102,2,1,0,2,0,1,816,1.24,0,0,2,01,4043.2377212,8,4043.2377212,3,1.24,816,2,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102013,7,1,wd,8835440901,0,5,0,0,0,5,0,0,0,0,2,01,4043.2377212,8,4043.2377212,5,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102014,7,1,wd,8835440901,0,5,0,0,0,5,0,0,0,0,2,01,4043.2377212,8,4043.2377212,5,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
CHANNEL CATFISH,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102015,7,1,wd,8777020105,0,0,1,0,1,0,0,0,656,4.83,2,01,4043.2377212,8,4043.2377212,1,4.83,656,1,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102016,7,1,wd,8835440901,0,7,0,0,0,7,0,0,0,0,2,01,4043.2377212,8,4043.2377212,7,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
SPOTTED SEATROUT,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102017,7,1,wd,8835440102,1,0,0,1,0,0,471,1.14,0,0,2,01,4043.2377212,8,4043.2377212,1,1.14,471,1,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102017,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
COMMON SNOOK,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102018,7,1,wd,8835010105,0,1,0,0,0,1,0,0,0,0,2,01,4043.2377212,8,4043.2377212,1,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102018,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102019,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
RED DRUM,2020011227wdS:8AM-8PM,2020112271565420200102,2020,12,7,5,1565420200102020,7,1,wd,8835440901,0,2,0,0,0,2,0,0,0,0,2,01,4043.2377212,8,4043.2377212,2,0,0,0,2020011227wdS:8AM-8PM,,0,05/04/2021
