Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection
2019-01-17,11,1508,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,SUMMER FLOUNDER,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,3.5,Yes,23
2019-01-17,11,1511,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,SUMMER FLOUNDER,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,3.5,Yes,39
2019-01-17,11,1331,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1337,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,16
2019-01-17,11,1344,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1355,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,16
2019-01-17,11,1400,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,17
2019-01-17,11,1405,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1410,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,16
2019-01-17,11,1415,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,31
2019-01-17,11,1420,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,16
2019-01-17,11,1422,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1425,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1430,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1435,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1445,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1448,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,16
2019-01-17,11,1450,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,15
2019-01-17,11,1455,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,4.5,Yes,23
2019-01-17,11,1402,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,19
2019-01-17,11,1404,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,17
2019-01-17,11,1406,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,15
2019-01-17,11,1408,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,30
2019-01-17,11,1412,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,16
2019-01-17,11,1416,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,16
2019-01-17,11,1418,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,16
2019-01-17,11,1420,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,23
2019-01-17,11,1422,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,17
2019-01-17,11,1428,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,18
2019-01-17,11,1430,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,2.0,Yes,17
2019-01-17,12,1500,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,15
2019-01-17,12,1502,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,2.0,Yes,10
2019-01-17,12,1504,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,10
2019-01-17,12,1506,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,6
2019-01-17,12,1508,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,TAUTOG,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,3
2019-01-17,12,1514,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,STRIPED BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,22
2019-01-17,12,1518,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,3.5,Yes,13
2020-01-14,11,540,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,38
2020-01-14,11,544,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,15
2020-01-14,11,549,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,32
2020-01-14,11,557,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,17
2020-01-14,11,601,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,No,0
2020-01-14,11,601,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,No,0
2020-01-14,11,606,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,32
2020-01-14,11,608,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,29
2020-01-14,11,615,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,15
2020-01-14,11,615,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,15
2020-01-14,11,623,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,30
2020-01-14,11,632,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,3.0,Yes,15
2020-01-14,11,522,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,6
2020-01-14,11,528,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,6
2020-01-14,11,533,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,6
2020-01-14,11,534,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,1
2020-01-14,11,548,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,1
2020-01-14,11,603,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,3.0,Yes,5
2020-01-14,11,548,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,605,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,617,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,624,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,545,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,601,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,11,621,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,16
2020-01-14,11,630,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,1.5,Yes,15
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,15
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,21
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,22
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,18
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,30
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,21
2020-01-14,12,530,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,3.5,Yes,18
2020-01-14,12,526,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,21
2020-01-14,12,529,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,17
2020-01-14,12,534,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,5
2020-01-14,12,538,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,540,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,543,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,545,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,32
2020-01-14,12,552,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,556,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,26
2020-01-14,12,559,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,602,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,No,0
2020-01-14,12,603,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekday,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.0,3.5,Yes,35
2020-01-14,12,518,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,8
2020-01-14,12,521,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,7
2020-01-14,12,521,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,8
2020-01-14,12,525,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,4
2020-01-14,12,529,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,7
2020-01-14,12,533,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,9
2020-01-14,12,539,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,7
2020-01-14,12,539,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,6
2020-01-14,12,606,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,11
2020-01-14,12,1019,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,13
2020-01-14,12,517,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,5
2020-01-14,12,519,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,10
2020-01-14,12,519,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,8
2020-01-14,12,526,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,8
2020-01-14,12,529,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,5
2020-01-14,12,529,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,6
2020-01-14,12,532,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,10
2020-01-14,12,537,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,7
2020-01-14,12,542,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Head boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,3.0,Yes,17
2021-01-19,11,1245,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,7.0,6.5,No,0
2021-01-19,11,1253,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,7.0,6.5,No,0
2021-01-19,11,1253,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,7.0,6.5,No,0
2021-01-19,11,1253,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,7.0,6.5,No,0
2021-01-19,11,1122,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,5.5,Yes,18
2021-01-19,11,935,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,4.0,3.5,Yes,12
2021-01-19,12,1232,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,3.0,Yes,2
2021-01-19,12,1232,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,3.0,No,0
2021-01-19,12,1232,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,3.0,No,0
2021-01-19,12,1232,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,3.0,No,0
2021-01-19,12,1232,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,3.0,No,0
2021-01-19,12,1354,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,5.0,3.5,No,0
2021-01-19,12,1437,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,8.5,6.0,No,0
2021-01-19,12,1438,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,8.5,6.0,No,0
2021-01-19,12,1438,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,8.5,6.0,No,0
2021-01-19,12,1438,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,8.5,6.0,No,0
2021-01-19,12,1438,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,8.5,6.0,No,0
2021-01-19,12,1459,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,2.5,0.5,Yes,14
2021-01-19,11,1524,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Charter boat,Inland,not applicable,6.0,5.0,Yes,3
2021-01-19,11,1528,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7.5,6.0,Yes,3
2021-01-19,11,1528,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7.5,6.0,No,0
2021-01-19,11,1529,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,BLACK SEA BASS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7.5,6.0,No,0
2021-01-19,11,1440,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,6.0,Yes,3
2021-01-19,12,1147,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),3.5,2.5,Yes,6
2021-01-19,12,1615,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,5.0,Yes,8
2021-01-19,12,1502,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,2.5,Yes,1
2021-01-19,12,1504,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,2.5,Yes,1
2021-01-19,12,1504,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,TAUTOG,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,2.5,Yes,1
2021-01-19,11,945,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,1
2021-01-19,11,945,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,1
2021-01-19,11,1329,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,7.5,7.0,Yes,2
2021-01-19,11,1118,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,4.0,4.0,Yes,1
2021-01-19,11,1349,November/December,Mid-Atlantic (NY; NJ; DE; MD; VA),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,7.5,4.0,Yes,2
