Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
"['18NOV20', '14', '48']",10,1602,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,6.0,No,0,Brunswick,NC,Open water,33,Male,2,1,No
"['18NOV20', '14', '48']",10,1602,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,6.0,No,0,Brunswick,NC,Open water,39,Male,2,1,No
"['18NOV20', '14', '48']",10,1517,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,BLUE MARLIN,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,5.5,No,0,Dare,NC,Open water,48,Male,6,1,No
"['18NOV20', '14', '48']",10,1517,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,BLUE MARLIN,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,5.5,No,0,Dare,NC,Open water,56,Male,6,1,No
"['18NOV20', '14', '48']",9,1558,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.0,7.0,Yes,5,Carteret,NC,Open water,67,Male,2,2,No
"['18NOV20', '14', '48']",9,1435,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,4.5,Yes,4,Carteret,NC,Open water,42,Male,5,4,"Yes, alive"
"['18NOV20', '14', '48']",10,1739,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,WAHOO,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.0,6.0,Yes,10,Carteret,NC,Open water,34,Male,5,5,No
"['18NOV20', '14', '48']",9,1416,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),3.0,1.5,Yes,3,Brunswick,NC,Open water,24,Male,2,2,No
"['18NOV20', '14', '48']",10,1723,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,9.5,No,0,Brunswick,NC,Open water,52,Male,2,1,No
"['18NOV20', '14', '48']",10,1535,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.0,6.0,Yes,2,Brunswick,NC,Open water,15,Male,4,4,"Yes, alive"
"['18NOV20', '14', '48']",10,1600,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7.0,6.0,Yes,5,Brunswick,NC,Open water,61,Male,2,2,"Yes, alive"
"['18NOV20', '14', '48']",10,1618,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8.5,7.0,Yes,5,Brunswick,NC,Open water,42,Male,5,3,"Yes, alive"
"['18NOV20', '14', '48']",10,1325,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,GROUPER GENUS (EPINEPHELUS),Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,4.0,Yes,1,New Hanover,NC,Open water,27,Male,4,1,No
"['18NOV20', '14', '48']",10,1327,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,GROUPER GENUS (EPINEPHELUS),Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5.0,4.0,Yes,1,New Hanover,NC,Open water,53,Male,4,1,No
"['18NOV20', '14', '48']",10,1540,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),6.0,4.0,No,0,Brunswick,NC,Open water,36,Male,1,1,No
"['18NOV20', '14', '48']",9,1627,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.0,8.0,Yes,3,Carteret,NC,Open water,53,Male,2,1,No
"['18NOV20', '14', '48']",9,1942,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,2.0,1.0,No,0,Onslow,NC,Sound,30,Male,2,1,No
"['18NOV20', '14', '48']",9,2357,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,8.5,5.0,Yes,2,Carteret,NC,Sound,45,Male,3,2,No
"['18NOV20', '14', '48']",9,1138,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,4.0,3.5,No,0,Onslow,NC,River,59,Male,2,1,No
"['18NOV20', '14', '48']",9,1159,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,3.5,3.0,Yes,1,Onslow,NC,River,40,Male,1,1,No
"['18NOV20', '14', '48']",9,1126,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,3.5,No,0,Onslow,NC,Sound,31,Male,2,1,No
"['18NOV20', '14', '48']",9,1309,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,3,Onslow,NC,Sound,67,Male,2,2,No
"['18NOV20', '14', '48']",9,1550,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,3.5,Yes,5,Onslow,NC,Sound,62,Male,1,1,No
"['18NOV20', '14', '48']",9,1612,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,2.5,Yes,2,Onslow,NC,Sound,61,Male,1,1,No
"['18NOV20', '14', '48']",10,1215,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,WEAKFISH,Private/Rental boat,Inland,not applicable,4.0,4.0,Yes,2,Carteret,NC,Sound,70,Male,2,2,No
"['18NOV20', '14', '48']",10,1107,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOT,Private/Rental boat,Inland,not applicable,2.5,1.5,Yes,1,Carteret,NC,River,60,Male,1,1,No
"['18NOV20', '14', '48']",10,1351,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,3,Carteret,NC,River,64,Male,2,1,No
"['18NOV20', '14', '48']",10,1507,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.0,4.5,Yes,8,Carteret,NC,River,44,Male,2,2,"Yes, alive"
"['18NOV20', '14', '48']",10,1648,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOT,Private/Rental boat,Inland,not applicable,8.0,7.0,Yes,10,Carteret,NC,River,51,Male,2,2,No
"['18NOV20', '14', '48']",9,1604,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.0,2.0,Yes,1,Carteret,NC,Sound,62,Male,2,1,"Yes, alive"
"['18NOV20', '14', '48']",9,1500,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.5,Yes,9,Carteret,NC,River,69,Male,2,2,No
"['18NOV20', '14', '48']",9,1234,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.0,5.5,Yes,2,Carteret,NC,River,58,Male,2,2,No
"['18NOV20', '14', '48']",9,1255,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,3.0,0.5,Yes,2,Carteret,NC,River,56,Female,2,2,No
"['18NOV20', '14', '48']",10,1339,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,5.5,5.0,Yes,10,Carteret,NC,River,61,Male,1,1,No
"['18NOV20', '14', '48']",10,1513,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,6.0,6.0,No,0,Carteret,NC,River,52,Male,3,1,No
"['18NOV20', '14', '48']",10,1513,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,6.0,6.0,No,0,Carteret,NC,River,73,Male,3,1,No
"['18NOV20', '14', '48']",10,1515,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,6.0,6.0,No,0,Carteret,NC,River,76,Male,3,1,No
"['18NOV20', '14', '48']",10,1627,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,8.0,7.0,Yes,12,Carteret,NC,River,76,Male,1,1,No
"['18NOV20', '14', '48']",10,1632,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,7.0,6.0,No,0,Carteret,NC,River,72,Male,1,1,No
"['18NOV20', '14', '48']",10,1232,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,5.5,5.5,Yes,5,Carteret,NC,River,17,Male,1,1,No
"['18NOV20', '14', '48']",9,1239,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,3.0,Yes,4,Brunswick,NC,River,46,Male,2,2,No
"['18NOV20', '14', '48']",9,1540,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,6.0,4.5,Yes,2,Brunswick,NC,Other,57,Male,1,1,No
"['18NOV20', '14', '48']",10,1736,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,6.0,4.5,Yes,2,Pender,NC,Other,16,Male,2,2,No
"['18NOV20', '14', '48']",10,1639,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOT,Private/Rental boat,Inland,not applicable,8.0,7.0,Yes,1,Brunswick,NC,River,66,Male,1,1,No
"['18NOV20', '14', '48']",10,1318,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,1,Brunswick,NC,Other,67,Male,4,1,No
"['18NOV20', '14', '48']",9,1239,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.5,5.5,Yes,4,Hyde,NC,Albemarle/Pamlico Estuary,63,Male,2,1,No
"['18NOV20', '14', '48']",9,1318,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,7.5,6.5,Yes,1,Hyde,NC,Albemarle/Pamlico Estuary,63,Male,3,1,No
"['18NOV20', '14', '48']",9,1327,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,7.5,6.5,Yes,1,Hyde,NC,Albemarle/Pamlico Estuary,49,Male,3,1,No
"['18NOV20', '14', '48']",9,1155,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.0,4.5,Yes,4,Dare,NC,Albemarle/Pamlico Estuary,41,Male,4,3,No
"['18NOV20', '14', '48']",9,1232,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.5,3.5,Yes,6,Dare,NC,Albemarle/Pamlico Estuary,59,Male,2,2,No
"['18NOV20', '14', '48']",9,1359,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,4,Dare,NC,Albemarle/Pamlico Estuary,19,Male,2,2,No
"['18NOV20', '14', '48']",9,1422,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,3,Dare,NC,Albemarle/Pamlico Estuary,60,Male,2,2,No
"['18NOV20', '14', '48']",10,1139,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,4,Dare,NC,Sound,36,Male,2,2,No
"['18NOV20', '14', '48']",10,1342,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,8,Dare,NC,Sound,28,Male,2,2,No
"['18NOV20', '14', '48']",10,1507,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.5,4.5,Yes,9,Dare,NC,Sound,50,Male,2,2,No
"['18NOV20', '14', '48']",10,1330,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,STRIPED BASS,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,5,Dare,NC,Sound,37,Male,2,2,No
"['18NOV20', '14', '48']",10,1302,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,1,Dare,NC,Sound,72,Male,1,1,No
"['18NOV20', '14', '48']",10,1356,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,STRIPED BASS,Private/Rental boat,Inland,not applicable,7.0,6.0,Yes,6,Dare,NC,Sound,59,Male,2,2,No
"['18NOV20', '14', '48']",10,1522,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,8.0,7.0,Yes,12,Dare,NC,Sound,58,Male,3,3,No
"['18NOV20', '14', '48']",9,1124,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,2.5,1.5,No,0,Dare,NC,Sound,71,Male,3,1,No
"['18NOV20', '14', '48']",9,1130,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,2.5,1.5,No,0,Dare,NC,Sound,44,Male,3,1,No
"['18NOV20', '14', '48']",9,1207,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,5.0,Yes,1,Dare,NC,Sound,59,Male,1,1,No
"['18NOV20', '14', '48']",9,1349,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,6.0,5.0,No,0,Dare,NC,Sound,60,Male,2,1,No
"['18NOV20', '14', '48']",9,1436,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,4,Dare,NC,Sound,28,Male,2,1,No
"['18NOV20', '14', '48']",9,1615,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,9.0,8.5,No,0,Dare,NC,Sound,50,Male,2,1,No
"['18NOV20', '14', '48']",9,1617,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,9.0,8.5,No,0,Dare,NC,Sound,69,Male,2,1,No
"['18NOV20', '14', '48']",9,1721,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,8.0,7.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,47,Male,3,1,No
"['18NOV20', '14', '48']",9,1729,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,8.0,7.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,38,Male,3,1,No
"['18NOV20', '14', '48']",9,1731,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,8.0,7.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,60,Male,3,1,No
"['18NOV20', '14', '48']",9,1143,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.5,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,73,Male,4,1,No
"['18NOV20', '14', '48']",9,1143,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.5,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,73,Male,4,1,No
"['18NOV20', '14', '48']",9,1143,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.5,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,65,Female,4,1,No
"['18NOV20', '14', '48']",9,1143,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,3.5,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,80,Male,4,1,No
"['18NOV20', '14', '48']",9,1211,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,3.5,No,0,Dare,NC,Albemarle/Pamlico Estuary,66,Male,1,1,No
"['18NOV20', '14', '48']",9,1439,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,5.5,5.0,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,63,Male,1,1,No
"['18NOV20', '14', '48']",9,1557,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,2.0,1.5,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,72,Male,2,1,No
"['18NOV20', '14', '48']",9,1557,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,2.0,1.5,No,0,Dare,NC,Albemarle/Pamlico Estuary,69,Female,2,1,No
"['18NOV20', '14', '48']",9,1635,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,2.5,2.0,Yes,2,Dare,NC,Albemarle/Pamlico Estuary,42,Male,1,1,No
"['18NOV20', '14', '48']",9,1412,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,3,Dare,NC,Albemarle/Pamlico Estuary,54,Male,2,2,No
"['18NOV20', '14', '48']",9,1528,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,6.0,5.0,Yes,2,Dare,NC,Albemarle/Pamlico Estuary,61,Female,2,2,No
"['18NOV20', '14', '48']",9,1906,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,4.5,3.0,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,28,Male,2,1,No
"['18NOV20', '14', '48']",9,1242,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,3.0,Yes,3,Dare,NC,Albemarle/Pamlico Estuary,69,Male,2,2,No
"['18NOV20', '14', '48']",9,1402,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SEATROUT GENUS,Private/Rental boat,Inland,not applicable,6.5,5.5,Yes,5,Dare,NC,Albemarle/Pamlico Estuary,73,Female,2,2,No
"['18NOV20', '14', '48']",9,1422,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,7.0,5.0,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,51,Male,1,1,No
"['18NOV20', '14', '48']",9,1502,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.5,Yes,4,Dare,NC,Albemarle/Pamlico Estuary,63,Male,2,2,No
"['18NOV20', '14', '48']",9,1657,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,58,Male,3,1,No
"['18NOV20', '14', '48']",9,1657,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,32,Male,3,1,No
"['18NOV20', '14', '48']",9,1657,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,4.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,38,Male,3,1,No
"['18NOV20', '14', '48']",9,1823,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,4.5,Yes,2,Dare,NC,Albemarle/Pamlico Estuary,28,Male,2,2,No
"['18NOV20', '14', '48']",9,1902,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,3.5,Yes,3,Dare,NC,Albemarle/Pamlico Estuary,31,Male,3,3,No
"['18NOV20', '14', '48']",10,1304,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,63,Male,2,1,No
"['18NOV20', '14', '48']",10,1304,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.0,3.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,62,Female,2,1,No
"['18NOV20', '14', '48']",10,1338,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,3.0,2.5,Yes,4,Dare,NC,Albemarle/Pamlico Estuary,52,Male,2,2,No
"['18NOV20', '14', '48']",10,1429,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,3.5,2.5,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,66,Male,3,1,No
"['18NOV20', '14', '48']",10,1524,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,10.0,9.5,Yes,15,Dare,NC,Albemarle/Pamlico Estuary,46,Male,3,3,No
"['18NOV20', '14', '48']",10,1215,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,STRIPED BASS,Private/Rental boat,Inland,not applicable,3.5,3.0,Yes,3,Dare,NC,Sound,75,Male,2,2,No
"['18NOV20', '14', '48']",10,1244,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.5,No,0,Dare,NC,Albemarle/Pamlico Estuary,27,Male,2,1,No
"['18NOV20', '14', '48']",10,1244,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.5,No,0,Dare,NC,Albemarle/Pamlico Estuary,24,Male,2,1,No
"['18NOV20', '14', '48']",10,1355,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,RED DRUM,Private/Rental boat,Inland,not applicable,4.5,4.0,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,28,Male,1,1,No
"['18NOV20', '14', '48']",10,1412,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,7.0,6.0,Yes,5,Dare,NC,Albemarle/Pamlico Estuary,56,Male,3,3,No
"['18NOV20', '14', '48']",10,1525,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,4.0,Yes,2,Dare,NC,Albemarle/Pamlico Estuary,37,Male,2,2,No
"['18NOV20', '14', '48']",10,1257,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SHEEPSHEAD,Private/Rental boat,Inland,not applicable,3.0,2.5,Yes,1,Dare,NC,Albemarle/Pamlico Estuary,66,Male,2,1,No
"['18NOV20', '14', '48']",10,1311,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,7.0,5.0,No,0,Dare,NC,Albemarle/Pamlico Estuary,28,Male,4,1,No
"['18NOV20', '14', '48']",9,1129,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,0.5,0.5,No,0,Beaufort,NC,River,66,Male,2,1,No
"['18NOV20', '14', '48']",9,1129,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,0.5,0.5,No,0,Beaufort,NC,River,66,Male,2,1,No
"['18NOV20', '14', '48']",9,1307,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Private/Rental boat,Inland,not applicable,5.0,5.0,Yes,1,Beaufort,NC,River,66,Male,2,1,No
"['18NOV20', '14', '48']",9,1318,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,5.0,5.0,Yes,11,Beaufort,NC,River,28,Male,2,2,No
"['18NOV20', '14', '48']",9,2049,September/October,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,4.0,4.0,No,0,Carteret,NC,River,35,Male,2,1,No
"['18NOV20', '14', '48']",10,2033,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Inland,not applicable,5.0,3.0,No,0,Carteret,NC,River,28,Female,2,1,No
"['18NOV20', '14', '48']",10,1240,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,6.0,5.5,Yes,1,Beaufort,NC,River,39,Male,2,1,No
"['18NOV20', '14', '48']",10,1346,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,7.0,6.5,Yes,1,Beaufort,NC,River,28,Male,2,1,No
"['18NOV20', '14', '48']",10,1431,September/October,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Private/Rental boat,Inland,not applicable,4.5,3.5,Yes,3,Beaufort,NC,River,49,Male,1,1,No
