Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
2020-11-18,10,1400,5,6,we,TUNA GENUS,8,2,2,6.0,3.0,1,1,55,37,1,48,2,6,1,1
2020-11-18,10,1619,5,6,we,TUNA GENUS,8,2,2,12.0,8.0,1,3,55,37,1,52,1,6,3,1
2020-11-18,10,1646,5,6,we,TUNA GENUS,8,2,2,11.5,8.0,1,11,55,37,1,63,1,4,4,1
2020-11-18,10,1719,5,6,wd,KING MACKEREL,8,2,2,10.0,7.0,1,3,31,37,1,35,1,4,1,3
2020-11-18,10,1719,5,6,wd,KING MACKEREL,8,2,2,10.0,7.0,1,1,31,37,1,56,1,4,1,3
2020-11-18,10,1720,5,6,wd,KING MACKEREL,8,2,2,10.0,7.0,2,0,31,37,1,27,1,4,1,3
2020-11-18,10,1914,5,6,wd,KING MACKEREL,8,2,2,8.0,6.0,2,0,31,37,1,45,1,2,1,3
2020-11-18,10,1915,5,6,wd,KING MACKEREL,8,2,2,8.0,6.0,2,0,31,37,1,29,1,2,1,3
2020-11-18,10,1451,5,6,wd,KING MACKEREL,8,2,2,10.0,8.0,2,0,31,37,1,65,1,1,1,3
2020-11-18,10,1648,5,6,wd,KING MACKEREL,8,2,2,8.0,7.0,2,0,31,37,1,49,1,2,1,3
2020-11-18,10,1648,5,6,wd,KING MACKEREL,8,2,2,8.0,7.0,2,0,31,37,1,44,1,2,1,3
2020-11-18,10,1615,5,6,wd,KING MACKEREL,8,2,2,8.0,4.0,2,0,129,37,1,62,1,4,1,3
2020-11-18,10,1615,5,6,wd,KING MACKEREL,8,2,2,8.0,4.0,2,0,129,37,1,63,1,4,1,3
2020-11-18,10,1615,5,6,wd,KING MACKEREL,8,2,2,8.0,4.0,2,0,129,37,1,47,1,4,1,3
2020-11-18,10,1615,5,6,wd,KING MACKEREL,8,2,2,8.0,4.0,2,0,129,37,1,56,1,4,1,3
2020-11-18,10,1602,5,6,wd,KING MACKEREL,8,2,2,8.0,6.0,2,0,19,37,1,33,1,2,1,3
2020-11-18,10,1602,5,6,wd,KING MACKEREL,8,2,2,8.0,6.0,2,0,19,37,1,39,1,2,1,3
2020-11-18,10,1517,5,6,we,BLUE MARLIN,8,2,2,8.0,5.5,2,0,55,37,1,48,1,6,1,3
2020-11-18,10,1517,5,6,we,BLUE MARLIN,8,2,2,8.0,5.5,2,0,55,37,1,56,1,6,1,3
2020-11-18,9,1558,5,6,wd,KING MACKEREL,8,2,2,9.0,7.0,1,5,31,37,1,67,1,2,2,3
2020-11-18,9,1435,5,6,we,SPANISH MACKEREL,8,2,2,5.0,4.5,1,4,31,37,1,42,1,5,4,1
2020-11-18,10,1739,5,6,wd,WAHOO,8,2,2,11.0,6.0,1,10,31,37,1,34,1,5,5,3
2020-11-18,9,1416,5,6,we,RED DRUM,8,2,2,3.0,1.5,1,3,19,37,1,24,1,2,2,3
2020-11-18,10,1723,5,6,we,KING MACKEREL,8,2,2,10.5,9.5,2,0,19,37,1,52,1,2,1,3
2020-11-18,10,1535,5,6,we,KING MACKEREL,8,2,2,8.0,6.0,1,2,19,37,1,15,1,4,4,1
2020-11-18,10,1600,5,6,we,SPANISH MACKEREL,8,2,2,7.0,6.0,1,5,19,37,1,61,1,2,2,1
2020-11-18,10,1618,5,6,we,KING MACKEREL,8,2,2,8.5,7.0,1,5,19,37,1,42,1,5,3,1
2020-11-18,10,1325,5,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,5.0,4.0,1,1,129,37,1,27,1,4,1,3
2020-11-18,10,1327,5,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,5.0,4.0,1,1,129,37,1,53,1,4,1,3
2020-11-18,10,1540,5,6,wd,KING MACKEREL,8,2,2,6.0,4.0,2,0,19,37,1,36,1,1,1,3
2020-11-18,9,1627,5,6,we,KING MACKEREL,8,2,2,10.0,8.0,1,3,31,37,1,53,1,2,1,3
2020-11-18,9,1942,5,6,wd,SPOTTED SEATROUT,8,5,8,2.0,1.0,2,0,133,37,2,30,1,2,1,3
2020-11-18,9,2357,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,5.0,1,2,31,37,2,45,1,3,2,3
2020-11-18,9,1138,5,6,wd,SPOTTED SEATROUT,8,5,8,4.0,3.5,2,0,133,37,3,59,1,2,1,3
2020-11-18,9,1159,5,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3.0,1,1,133,37,3,40,1,1,1,3
2020-11-18,9,1126,5,6,we,RED DRUM,8,5,8,4.0,3.5,2,0,133,37,2,31,1,2,1,3
2020-11-18,9,1309,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,3,133,37,2,67,1,2,2,3
2020-11-18,9,1550,5,6,we,RED DRUM,8,5,8,5.0,3.5,1,5,133,37,2,62,1,1,1,3
2020-11-18,9,1612,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,2.5,1,2,133,37,2,61,1,1,1,3
2020-11-18,10,1215,5,6,wd,WEAKFISH,8,5,8,4.0,4.0,1,2,31,37,2,70,1,2,2,3
2020-11-18,10,1107,5,6,we,SPOT,8,5,8,2.5,1.5,1,1,31,37,3,60,1,1,1,3
2020-11-18,10,1351,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,3,31,37,3,64,1,2,1,3
2020-11-18,10,1507,5,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.5,1,8,31,37,3,44,1,2,2,1
2020-11-18,10,1648,5,6,we,SPOT,8,5,8,8.0,7.0,1,10,31,37,3,51,1,2,2,3
2020-11-18,9,1604,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3.0,2.0,1,1,31,37,2,62,1,2,1,1
2020-11-18,9,1500,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,9,31,37,3,69,1,2,2,3
2020-11-18,9,1234,5,6,wd,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,2,31,37,3,58,1,2,2,3
2020-11-18,9,1255,5,6,wd,RED DRUM,8,5,8,3.0,0.5,1,2,31,37,3,56,2,2,2,3
2020-11-18,10,1339,5,6,wd,SPOT,8,5,8,5.5,5.0,1,10,31,37,3,61,1,1,1,3
2020-11-18,10,1513,5,6,wd,SPOT,8,5,8,6.0,6.0,2,0,31,37,3,52,1,3,1,3
2020-11-18,10,1513,5,6,wd,SPOT,8,5,8,6.0,6.0,2,0,31,37,3,73,1,3,1,3
2020-11-18,10,1515,5,6,wd,SPOT,8,5,8,6.0,6.0,2,0,31,37,3,76,1,3,1,3
2020-11-18,10,1627,5,6,wd,SPOT,8,5,8,8.0,7.0,1,12,31,37,3,76,1,1,1,3
2020-11-18,10,1632,5,6,wd,SPOT,8,5,8,7.0,6.0,2,0,31,37,3,72,1,1,1,3
2020-11-18,10,1232,5,6,we,SHEEPSHEAD,8,5,8,5.5,5.5,1,5,31,37,3,17,1,1,1,3
2020-11-18,9,1239,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,3.0,1,4,19,37,3,46,1,2,2,3
2020-11-18,9,1540,5,6,we,RED DRUM,8,5,8,6.0,4.5,1,2,19,37,5,57,1,1,1,3
2020-11-18,10,1736,5,6,wd,RED DRUM,8,5,8,6.0,4.5,1,2,141,37,5,16,1,2,2,3
2020-11-18,10,1639,5,6,wd,SPOT,8,5,8,8.0,7.0,1,1,19,37,3,66,1,1,1,3
2020-11-18,10,1318,5,6,wd,RED DRUM,8,5,8,5.0,4.0,1,1,19,37,5,67,1,4,1,3
2020-11-18,9,1239,5,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,4,95,37,G,63,1,2,1,3
2020-11-18,9,1318,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,6.5,1,1,95,37,G,63,1,3,1,3
2020-11-18,9,1327,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,6.5,1,1,95,37,G,49,1,3,1,3
2020-11-18,9,1155,5,6,we,SPOTTED SEATROUT,8,5,8,6.0,4.5,1,4,55,37,G,41,1,4,3,3
2020-11-18,9,1232,5,6,we,RED DRUM,8,5,8,4.5,3.5,1,6,55,37,G,59,1,2,2,3
2020-11-18,9,1359,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,4,55,37,G,19,1,2,2,3
2020-11-18,9,1422,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,3,55,37,G,60,1,2,2,3
2020-11-18,10,1139,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,4,55,37,2,36,1,2,2,3
2020-11-18,10,1342,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,8,55,37,2,28,1,2,2,3
2020-11-18,10,1507,5,6,wd,SPOTTED SEATROUT,8,5,8,5.5,4.5,1,9,55,37,2,50,1,2,2,3
2020-11-18,10,1330,5,6,wd,STRIPED BASS,8,5,8,5.0,4.0,1,5,55,37,2,37,1,2,2,3
2020-11-18,10,1302,5,6,we,STRIPED BASS,8,5,8,4.0,3.0,1,1,55,37,2,72,1,1,1,3
2020-11-18,10,1356,5,6,we,STRIPED BASS,8,5,8,7.0,6.0,1,6,55,37,2,59,1,2,2,3
2020-11-18,10,1522,5,6,we,SPOTTED SEATROUT,8,5,8,8.0,7.0,1,12,55,37,2,58,1,3,3,3
2020-11-18,9,1124,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,2,0,55,37,2,71,1,3,1,3
2020-11-18,9,1130,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,2,0,55,37,2,44,1,3,1,3
2020-11-18,9,1207,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,1,55,37,2,59,1,1,1,3
2020-11-18,9,1349,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,55,37,2,60,1,2,1,3
2020-11-18,9,1436,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,4,55,37,2,28,1,2,1,3
2020-11-18,9,1615,5,6,we,SHEEPSHEAD,8,5,8,9.0,8.5,2,0,55,37,2,50,1,2,1,3
2020-11-18,9,1617,5,6,we,SHEEPSHEAD,8,5,8,9.0,8.5,2,0,55,37,2,69,1,2,1,3
2020-11-18,9,1721,5,6,we,RED DRUM,8,5,8,8.0,7.0,2,0,55,37,G,47,1,3,1,3
2020-11-18,9,1729,5,6,we,RED DRUM,8,5,8,8.0,7.0,2,0,55,37,G,38,1,3,1,3
2020-11-18,9,1731,5,6,we,RED DRUM,8,5,8,8.0,7.0,2,0,55,37,G,60,1,3,1,3
2020-11-18,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3.0,2,0,55,37,G,73,1,4,1,3
2020-11-18,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3.0,2,0,55,37,G,73,1,4,1,3
2020-11-18,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3.0,2,0,55,37,G,65,2,4,1,3
2020-11-18,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3.0,2,0,55,37,G,80,1,4,1,3
2020-11-18,9,1211,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,2,0,55,37,G,66,1,1,1,3
2020-11-18,9,1439,5,6,wd,RED DRUM,8,5,8,5.5,5.0,1,1,55,37,G,63,1,1,1,3
2020-11-18,9,1557,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2.0,1.5,1,1,55,37,G,72,1,2,1,3
2020-11-18,9,1557,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2.0,1.5,2,0,55,37,G,69,2,2,1,3
2020-11-18,9,1635,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,2.0,1,2,55,37,G,42,1,1,1,3
2020-11-18,9,1412,5,6,wd,RED DRUM,8,5,8,4.0,3.0,1,3,55,37,G,54,1,2,2,3
2020-11-18,9,1528,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,2,55,37,G,61,2,2,2,3
2020-11-18,9,1906,5,6,wd,RED DRUM,8,5,8,4.5,3.0,1,1,55,37,G,28,1,2,1,3
2020-11-18,9,1242,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,3,55,37,G,69,1,2,2,3
2020-11-18,9,1402,5,6,wd,SEATROUT GENUS,8,5,8,6.5,5.5,1,5,55,37,G,73,2,2,2,3
2020-11-18,9,1422,5,6,we,RED DRUM,8,5,8,7.0,5.0,1,1,55,37,G,51,1,1,1,3
2020-11-18,9,1502,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,1,4,55,37,G,63,1,2,2,3
2020-11-18,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,2,0,55,37,G,58,1,3,1,3
2020-11-18,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,2,0,55,37,G,32,1,3,1,3
2020-11-18,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,2,0,55,37,G,38,1,3,1,3
2020-11-18,9,1823,5,6,we,RED DRUM,8,5,8,5.0,4.5,1,2,55,37,G,28,1,2,2,3
2020-11-18,9,1902,5,6,we,RED DRUM,8,5,8,4.0,3.5,1,3,55,37,G,31,1,3,3,3
2020-11-18,10,1304,5,6,we,RED DRUM,8,5,8,4.0,3.0,2,0,55,37,G,63,1,2,1,3
2020-11-18,10,1304,5,6,we,RED DRUM,8,5,8,4.0,3.0,2,0,55,37,G,62,2,2,1,3
2020-11-18,10,1338,5,6,we,SPOTTED SEATROUT,8,5,8,3.0,2.5,1,4,55,37,G,52,1,2,2,3
2020-11-18,10,1429,5,6,we,SPOTTED SEATROUT,8,5,8,3.5,2.5,1,1,55,37,G,66,1,3,1,3
2020-11-18,10,1524,5,6,we,RED DRUM,8,5,8,10.0,9.5,1,15,55,37,G,46,1,3,3,3
2020-11-18,10,1215,5,6,wd,STRIPED BASS,8,5,8,3.5,3.0,1,3,55,37,2,75,1,2,2,3
2020-11-18,10,1244,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,27,1,2,1,3
2020-11-18,10,1244,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.5,2,0,55,37,G,24,1,2,1,3
2020-11-18,10,1355,5,6,we,RED DRUM,8,5,8,4.5,4.0,1,1,55,37,G,28,1,1,1,3
2020-11-18,10,1412,5,6,we,SHEEPSHEAD,8,5,8,7.0,6.0,1,5,55,37,G,56,1,3,3,3
2020-11-18,10,1525,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,2,55,37,G,37,1,2,2,3
2020-11-18,10,1257,5,6,we,SHEEPSHEAD,8,5,8,3.0,2.5,1,1,55,37,G,66,1,2,1,3
2020-11-18,10,1311,5,6,wd,SPOTTED SEATROUT,8,5,8,7.0,5.0,2,0,55,37,G,28,1,4,1,3
2020-11-18,9,1129,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,0.5,0.5,2,0,13,37,3,66,1,2,1,3
2020-11-18,9,1129,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,0.5,0.5,2,0,13,37,3,66,1,2,1,3
2020-11-18,9,1307,5,6,wd,RED DRUM,8,5,8,5.0,5.0,1,1,13,37,3,66,1,2,1,3
2020-11-18,9,1318,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,11,13,37,3,28,1,2,2,3
2020-11-18,9,2049,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,2,0,31,37,3,35,1,2,1,3
2020-11-18,10,2033,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,3.0,2,0,31,37,3,28,2,2,1,3
2020-11-18,10,1240,5,6,we,SPOTTED SEATROUT,8,5,8,6.0,5.5,1,1,13,37,3,39,1,2,1,3
2020-11-18,10,1346,5,6,we,SPOTTED SEATROUT,8,5,8,7.0,6.5,1,1,13,37,3,28,1,2,1,3
2020-11-18,10,1431,5,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,3,13,37,3,49,1,1,1,3
2020-11-18,10,1607,5,6,we,SPOTTED SEATROUT,8,5,8,9.0,9.0,1,1,13,37,3,39,1,2,1,3
2020-11-18,10,1126,5,6,wd,SPOT,8,5,8,2.5,2.0,1,25,31,37,3,84,1,2,2,3
2020-11-18,10,1206,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,21,31,37,3,72,1,1,1,3
2020-11-18,10,1251,5,6,wd,SPOT,8,5,8,3.0,3.0,2,0,31,37,3,50,1,2,1,3
2020-11-18,10,1251,5,6,wd,SPOT,8,5,8,3.0,3.0,2,0,31,37,3,79,1,2,1,3
2020-11-18,10,1314,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,5.0,1,3,31,37,3,70,1,2,2,3
2020-11-18,10,1321,5,6,wd,SPOT,8,5,8,3.0,3.0,2,0,31,37,3,78,1,4,1,3
2020-11-18,10,1339,5,6,wd,SPOT,8,5,8,4.0,4.0,1,1,31,37,3,65,1,2,1,3
2020-11-18,10,1358,5,6,wd,SPOT,8,5,8,5.0,4.0,1,2,31,37,3,72,1,2,2,3
2020-11-18,10,1433,5,6,wd,RED DRUM,8,5,8,6.5,5.5,1,15,31,37,5,65,2,3,3,3
2020-11-18,10,1519,5,6,wd,RED DRUM,8,5,8,7.5,7.0,2,0,31,37,3,49,1,2,1,3
2020-11-18,10,1535,5,6,wd,SPOT,8,5,8,6.5,5.0,2,0,31,37,2,68,1,2,1,3
2020-11-18,10,1631,5,6,wd,PIGFISH,8,5,8,10.0,10.0,2,0,31,37,3,62,1,2,1,3
2020-11-18,9,1419,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,3,129,37,5,65,1,2,2,3
2020-11-18,9,1406,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,2,0,129,37,5,56,1,3,1,3
2020-11-18,9,1406,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,2,0,129,37,5,50,1,3,1,3
2020-11-18,9,1134,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,129,37,5,33,1,2,1,3
2020-11-18,9,1232,5,6,we,SPOTTED SEATROUT,8,5,8,7.0,6.0,1,6,129,37,5,23,1,3,3,3
2020-11-18,9,1518,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,129,37,5,61,1,2,1,3
2020-11-18,10,1339,5,6,wd,ATLANTIC CROAKER,8,5,8,6.0,5.0,2,0,129,37,5,70,1,1,1,3
2020-11-18,10,1448,5,6,wd,SPOT,8,5,8,6.0,2.0,1,7,19,37,5,63,1,5,5,3
2020-11-18,9,1613,5,6,wd,SPOTTED SEATROUT,8,5,8,6.0,4.5,1,5,55,37,G,63,1,2,2,3
2020-11-18,10,1237,5,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,1,55,37,G,58,1,4,1,3
2020-11-18,9,1421,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,2,0,19,37,5,47,1,4,1,3
2020-11-18,9,1421,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,2,0,19,37,5,47,2,4,1,3
2020-11-18,9,1544,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,3.0,1,1,19,37,3,28,1,2,1,3
2020-11-18,9,1641,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7.0,7.0,1,2,19,37,3,64,1,2,1,3
2020-11-18,9,1829,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,1,19,37,3,30,1,3,1,3
2020-11-18,9,1830,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,1,19,37,3,30,2,3,1,3
2020-11-18,9,1354,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,1,1,19,37,3,53,1,2,1,3
2020-11-18,9,1354,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.0,5.0,2,0,19,37,3,51,2,2,1,3
2020-11-18,9,1507,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.5,5.0,2,0,19,37,3,58,1,2,1,3
2020-11-18,9,1507,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.5,5.0,2,0,19,37,3,56,1,2,1,3
2020-11-18,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,65,1,3,1,3
2020-11-18,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,64,1,3,1,3
2020-11-18,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,67,1,3,1,3
2020-11-18,9,1245,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7.0,6.5,1,1,55,37,G,43,1,1,1,3
2020-11-18,9,1346,5,6,we,RED DRUM,8,5,8,6.0,5.0,1,4,55,37,G,51,1,2,2,3
2020-11-18,9,1255,5,6,wd,RED DRUM,8,5,8,3.0,2.0,1,1,55,37,G,25,1,1,1,3
2020-11-18,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4.0,2,0,55,37,G,59,1,3,1,3
2020-11-18,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4.0,2,0,55,37,G,41,1,3,1,3
2020-11-18,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4.0,2,0,55,37,G,56,1,3,1,3
2020-11-18,10,1432,5,6,we,SPOTTED SEATROUT,8,5,8,2.0,1.5,1,1,55,37,G,46,1,1,1,3
2020-11-18,10,1411,5,6,wd,RED DRUM,8,5,8,2.0,1.5,1,1,55,37,G,24,1,1,1,3
2020-11-18,10,1139,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.5,1,4,55,37,G,72,1,2,2,3
2020-11-18,10,1523,5,6,we,RED DRUM,8,5,8,4.5,4.0,2,0,55,37,2,64,1,2,1,3
2020-11-18,9,1623,5,6,we,RED DRUM,8,5,8,4.0,4.0,1,1,55,37,2,48,1,1,1,3
2020-11-18,9,1630,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7.0,7.0,1,2,55,37,2,61,1,2,2,3
2020-11-18,9,1309,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,4.5,2,0,31,37,5,45,1,4,1,1
2020-11-18,9,1541,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,4.0,2,0,31,37,5,48,1,2,1,3
2020-11-18,9,1624,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,5.0,2,0,31,37,5,35,1,1,1,3
2020-11-18,9,1551,5,6,we,RED DRUM,8,5,8,4.0,3.0,1,1,31,37,2,21,1,1,1,3
2020-11-18,9,1615,5,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.5,2,0,31,37,2,65,1,2,1,3
2020-11-18,9,1616,5,6,we,SPOTTED SEATROUT,8,5,8,4.0,3.5,2,0,31,37,2,54,2,2,1,3
2020-11-18,9,1500,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.5,2,0,31,37,5,66,1,2,1,3
2020-11-18,9,1523,5,6,we,SPANISH MACKEREL,8,5,8,5.5,4.5,2,0,31,37,5,46,1,2,1,3
2020-11-18,9,1550,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,1,31,37,3,26,1,2,1,3
2020-11-18,9,1554,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.0,1,1,31,37,3,50,1,2,1,3
2020-11-18,9,1323,5,6,wd,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,4,31,37,3,71,1,1,1,3
2020-11-18,9,1516,5,6,wd,RED DRUM,8,5,8,2.5,1.5,1,1,31,37,3,53,1,2,1,3
2020-11-18,9,1517,5,6,wd,RED DRUM,8,5,8,2.5,1.5,1,1,31,37,3,50,2,2,1,3
2020-11-18,9,1605,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,2.0,1,1,31,37,3,42,1,1,1,3
2020-11-18,9,1343,5,6,we,SPANISH MACKEREL,8,5,8,9.0,8.5,1,2,31,37,3,51,1,2,2,3
2020-11-18,9,1450,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.0,4.0,1,3,31,37,3,33,1,3,3,3
2020-11-18,10,1119,5,6,wd,RED DRUM,8,5,8,4.0,3.0,1,1,31,37,3,25,1,3,1,3
2020-11-18,10,1441,5,6,wd,PIGFISH,8,5,8,7.0,5.0,2,0,31,37,5,72,1,4,1,3
2020-11-18,10,1441,5,6,wd,PIGFISH,8,5,8,7.0,5.0,2,0,31,37,5,54,1,4,1,3
2020-11-18,10,1441,5,6,wd,PIGFISH,8,5,8,7.0,5.0,2,0,31,37,5,73,1,4,1,3
2020-11-18,10,1441,5,6,wd,PIGFISH,8,5,8,7.0,5.0,2,0,31,37,5,71,1,4,1,3
2020-11-18,10,1525,5,6,wd,SPOT,8,5,8,10.0,8.0,1,3,31,37,3,33,1,4,3,3
2020-11-18,10,1527,5,6,wd,SPOT,8,5,8,10.0,8.0,2,0,31,37,3,7,1,4,1,3
2020-11-18,9,1117,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,4.0,1,1,19,37,3,67,1,3,1,3
2020-11-18,9,1333,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,2,0,19,37,3,34,1,2,1,3
2020-11-18,9,1333,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5.0,2,0,19,37,3,37,1,2,1,3
2020-11-18,9,1342,5,6,wd,BLACK DRUM,8,5,8,4.0,3.0,1,2,19,37,3,76,1,1,1,3
2020-11-18,9,1350,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,2.5,1,1,129,37,5,50,1,2,1,3
2020-11-18,9,1304,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,2.5,2,0,129,37,5,55,1,2,1,3
2020-11-18,9,1304,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.0,2.5,1,3,129,37,5,63,1,2,1,3
2020-11-18,9,1538,5,6,wd,RED DRUM,8,5,8,6.0,5.0,1,2,129,37,5,61,1,2,2,3
2020-11-18,9,1635,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,7.0,1,1,129,37,3,67,1,1,1,3
2020-11-18,9,1803,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,1,3,129,37,3,65,1,2,2,3
2020-11-18,9,1911,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.0,2.0,1,2,129,37,3,33,1,3,1,3
2020-11-18,9,1124,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.0,3.5,1,1,19,37,3,58,1,1,1,1
2020-11-18,9,1130,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,3.0,1,2,19,37,3,47,1,1,1,3
2020-11-18,9,1308,5,6,we,RED DRUM,8,5,8,8.0,6.0,1,1,19,37,3,33,1,3,1,3
2020-11-18,9,1323,5,6,we,SPOTTED SEATROUT,8,5,8,5.0,4.0,1,1,19,37,3,27,1,2,1,3
