index,Date file created_k,Month of intercept_k,Time of intercept_k,Data sampling period_k,Sub region of trip_k,Kind of day_k,Fish target species_k,Mode of fishing_k,Collapsed area of fishing_k,Distance from shore_k,Hours on boat_k,Hours fished_k,Catch fish_k,Number of fish avail for inspection_k,County of intercept_k,State of intercept_k,Area of fishing_k,Angler age_k,Angler gender_k,Number in fishing party_k,Number of contributing fishermen_k,See any sea turtles while fishing?_k
1972,18-Nov-20,9,1634,5,6,wd,DOLPHIN,8,2,2,10.5,6.5,1,13,31,37,1,53,1,3,3,1
1973,18-Nov-20,9,1307,5,6,wd,LEFTEYE FLOUNDER GENUS,8,2,2,6,4,1,1,31,37,1,46,1,1,1,3
1974,18-Nov-20,9,1519,5,6,wd,WAHOO,8,2,2,8,6,1,1,31,37,1,60,1,2,1,3
1975,18-Nov-20,10,1342,5,6,we,TUNA GENUS,8,2,2,4,1,2,0,55,37,1,46,1,5,1,3
1976,18-Nov-20,10,1342,5,6,we,TUNA GENUS,8,2,2,4,1,2,0,55,37,1,7,1,5,1,3
1977,18-Nov-20,10,1342,5,6,we,TUNA GENUS,8,2,2,4,1,2,0,55,37,1,9,2,5,1,3
1978,18-Nov-20,10,1400,5,6,we,TUNA GENUS,8,2,2,6,3,1,1,55,37,1,48,2,6,1,1
1979,18-Nov-20,10,1619,5,6,we,TUNA GENUS,8,2,2,12,8,1,3,55,37,1,52,1,6,3,1
1980,18-Nov-20,10,1646,5,6,we,TUNA GENUS,8,2,2,11.5,8,1,11,55,37,1,63,1,4,4,1
1981,18-Nov-20,10,1719,5,6,wd,KING MACKEREL,8,2,2,10,7,1,3,31,37,1,35,1,4,1,3
1982,18-Nov-20,10,1719,5,6,wd,KING MACKEREL,8,2,2,10,7,1,1,31,37,1,56,1,4,1,3
1983,18-Nov-20,10,1720,5,6,wd,KING MACKEREL,8,2,2,10,7,2,0,31,37,1,27,1,4,1,3
1984,18-Nov-20,10,1914,5,6,wd,KING MACKEREL,8,2,2,8,6,2,0,31,37,1,45,1,2,1,3
1985,18-Nov-20,10,1915,5,6,wd,KING MACKEREL,8,2,2,8,6,2,0,31,37,1,29,1,2,1,3
1986,18-Nov-20,10,1451,5,6,wd,KING MACKEREL,8,2,2,10,8,2,0,31,37,1,65,1,1,1,3
1987,18-Nov-20,10,1648,5,6,wd,KING MACKEREL,8,2,2,8,7,2,0,31,37,1,49,1,2,1,3
1988,18-Nov-20,10,1648,5,6,wd,KING MACKEREL,8,2,2,8,7,2,0,31,37,1,44,1,2,1,3
1989,18-Nov-20,10,1615,5,6,wd,KING MACKEREL,8,2,2,8,4,2,0,129,37,1,62,1,4,1,3
1990,18-Nov-20,10,1615,5,6,wd,KING MACKEREL,8,2,2,8,4,2,0,129,37,1,63,1,4,1,3
1991,18-Nov-20,10,1615,5,6,wd,KING MACKEREL,8,2,2,8,4,2,0,129,37,1,47,1,4,1,3
1992,18-Nov-20,10,1615,5,6,wd,KING MACKEREL,8,2,2,8,4,2,0,129,37,1,56,1,4,1,3
1993,18-Nov-20,10,1602,5,6,wd,KING MACKEREL,8,2,2,8,6,2,0,19,37,1,33,1,2,1,3
1994,18-Nov-20,10,1602,5,6,wd,KING MACKEREL,8,2,2,8,6,2,0,19,37,1,39,1,2,1,3
1995,18-Nov-20,10,1517,5,6,we,BLUE MARLIN,8,2,2,8,5.5,2,0,55,37,1,48,1,6,1,3
1996,18-Nov-20,10,1517,5,6,we,BLUE MARLIN,8,2,2,8,5.5,2,0,55,37,1,56,1,6,1,3
1997,18-Nov-20,9,1558,5,6,wd,KING MACKEREL,8,2,2,9,7,1,5,31,37,1,67,1,2,2,3
1998,18-Nov-20,9,1435,5,6,we,SPANISH MACKEREL,8,2,2,5,4.5,1,4,31,37,1,42,1,5,4,1
1999,18-Nov-20,10,1739,5,6,wd,WAHOO,8,2,2,11,6,1,10,31,37,1,34,1,5,5,3
2000,18-Nov-20,9,1416,5,6,we,RED DRUM,8,2,2,3,1.5,1,3,19,37,1,24,1,2,2,3
2001,18-Nov-20,10,1723,5,6,we,KING MACKEREL,8,2,2,10.5,9.5,2,0,19,37,1,52,1,2,1,3
2002,18-Nov-20,10,1535,5,6,we,KING MACKEREL,8,2,2,8,6,1,2,19,37,1,15,1,4,4,1
2003,18-Nov-20,10,1600,5,6,we,SPANISH MACKEREL,8,2,2,7,6,1,5,19,37,1,61,1,2,2,1
2004,18-Nov-20,10,1618,5,6,we,KING MACKEREL,8,2,2,8.5,7,1,5,19,37,1,42,1,5,3,1
2005,18-Nov-20,10,1325,5,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,5,4,1,1,129,37,1,27,1,4,1,3
2006,18-Nov-20,10,1327,5,6,we,GROUPER GENUS (EPINEPHELUS),8,2,2,5,4,1,1,129,37,1,53,1,4,1,3
2007,18-Nov-20,10,1540,5,6,wd,KING MACKEREL,8,2,2,6,4,2,0,19,37,1,36,1,1,1,3
2008,18-Nov-20,9,1627,5,6,we,KING MACKEREL,8,2,2,10,8,1,3,31,37,1,53,1,2,1,3
2009,18-Nov-20,9,1942,5,6,wd,SPOTTED SEATROUT,8,5,8,2,1,2,0,133,37,2,30,1,2,1,3
2010,18-Nov-20,9,2357,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,5,1,2,31,37,2,45,1,3,2,3
2011,18-Nov-20,9,1138,5,6,wd,SPOTTED SEATROUT,8,5,8,4,3.5,2,0,133,37,3,59,1,2,1,3
2012,18-Nov-20,9,1159,5,6,wd,SPOTTED SEATROUT,8,5,8,3.5,3,1,1,133,37,3,40,1,1,1,3
2013,18-Nov-20,9,1126,5,6,we,RED DRUM,8,5,8,4,3.5,2,0,133,37,2,31,1,2,1,3
2014,18-Nov-20,9,1309,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,3,133,37,2,67,1,2,2,3
2015,18-Nov-20,9,1550,5,6,we,RED DRUM,8,5,8,5,3.5,1,5,133,37,2,62,1,1,1,3
2016,18-Nov-20,9,1612,5,6,we,SPOTTED SEATROUT,8,5,8,5,2.5,1,2,133,37,2,61,1,1,1,3
2017,18-Nov-20,10,1215,5,6,wd,WEAKFISH,8,5,8,4,4,1,2,31,37,2,70,1,2,2,3
2018,18-Nov-20,10,1107,5,6,we,SPOT,8,5,8,2.5,1.5,1,1,31,37,3,60,1,1,1,3
2019,18-Nov-20,10,1351,5,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,3,31,37,3,64,1,2,1,3
2020,18-Nov-20,10,1507,5,6,we,SPOTTED SEATROUT,8,5,8,6,4.5,1,8,31,37,3,44,1,2,2,1
2021,18-Nov-20,10,1648,5,6,we,SPOT,8,5,8,8,7,1,10,31,37,3,51,1,2,2,3
2022,18-Nov-20,9,1604,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3,2,1,1,31,37,2,62,1,2,1,1
2023,18-Nov-20,9,1500,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,1,9,31,37,3,69,1,2,2,3
2024,18-Nov-20,9,1234,5,6,wd,SPOTTED SEATROUT,8,5,8,6,5.5,1,2,31,37,3,58,1,2,2,3
2025,18-Nov-20,9,1255,5,6,wd,RED DRUM,8,5,8,3,0.5,1,2,31,37,3,56,2,2,2,3
2026,18-Nov-20,10,1339,5,6,wd,SPOT,8,5,8,5.5,5,1,10,31,37,3,61,1,1,1,3
2027,18-Nov-20,10,1513,5,6,wd,SPOT,8,5,8,6,6,2,0,31,37,3,52,1,3,1,3
2028,18-Nov-20,10,1513,5,6,wd,SPOT,8,5,8,6,6,2,0,31,37,3,73,1,3,1,3
2029,18-Nov-20,10,1515,5,6,wd,SPOT,8,5,8,6,6,2,0,31,37,3,76,1,3,1,3
2030,18-Nov-20,10,1627,5,6,wd,SPOT,8,5,8,8,7,1,12,31,37,3,76,1,1,1,3
2031,18-Nov-20,10,1632,5,6,wd,SPOT,8,5,8,7,6,2,0,31,37,3,72,1,1,1,3
2032,18-Nov-20,10,1232,5,6,we,SHEEPSHEAD,8,5,8,5.5,5.5,1,5,31,37,3,17,1,1,1,3
2033,18-Nov-20,9,1239,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,3,1,4,19,37,3,46,1,2,2,3
2034,18-Nov-20,9,1540,5,6,we,RED DRUM,8,5,8,6,4.5,1,2,19,37,5,57,1,1,1,3
2035,18-Nov-20,10,1736,5,6,wd,RED DRUM,8,5,8,6,4.5,1,2,141,37,5,16,1,2,2,3
2036,18-Nov-20,10,1639,5,6,wd,SPOT,8,5,8,8,7,1,1,19,37,3,66,1,1,1,3
2037,18-Nov-20,10,1318,5,6,wd,RED DRUM,8,5,8,5,4,1,1,19,37,5,67,1,4,1,3
2038,18-Nov-20,9,1239,5,6,wd,SPOTTED SEATROUT,8,5,8,6.5,5.5,1,4,95,37,G,63,1,2,1,3
2039,18-Nov-20,9,1318,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,6.5,1,1,95,37,G,63,1,3,1,3
2040,18-Nov-20,9,1327,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,7.5,6.5,1,1,95,37,G,49,1,3,1,3
2041,18-Nov-20,9,1155,5,6,we,SPOTTED SEATROUT,8,5,8,6,4.5,1,4,55,37,G,41,1,4,3,3
2042,18-Nov-20,9,1232,5,6,we,RED DRUM,8,5,8,4.5,3.5,1,6,55,37,G,59,1,2,2,3
2043,18-Nov-20,9,1359,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,4,55,37,G,19,1,2,2,3
2044,18-Nov-20,9,1422,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,3,55,37,G,60,1,2,2,3
2045,18-Nov-20,10,1139,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,4,55,37,2,36,1,2,2,3
2046,18-Nov-20,10,1342,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,8,55,37,2,28,1,2,2,3
2047,18-Nov-20,10,1507,5,6,wd,SPOTTED SEATROUT,8,5,8,5.5,4.5,1,9,55,37,2,50,1,2,2,3
2048,18-Nov-20,10,1330,5,6,wd,STRIPED BASS,8,5,8,5,4,1,5,55,37,2,37,1,2,2,3
2049,18-Nov-20,10,1302,5,6,we,STRIPED BASS,8,5,8,4,3,1,1,55,37,2,72,1,1,1,3
2050,18-Nov-20,10,1356,5,6,we,STRIPED BASS,8,5,8,7,6,1,6,55,37,2,59,1,2,2,3
2051,18-Nov-20,10,1522,5,6,we,SPOTTED SEATROUT,8,5,8,8,7,1,12,55,37,2,58,1,3,3,3
2052,18-Nov-20,9,1124,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,2,0,55,37,2,71,1,3,1,3
2053,18-Nov-20,9,1130,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,1.5,2,0,55,37,2,44,1,3,1,3
2054,18-Nov-20,9,1207,5,6,we,SPOTTED SEATROUT,8,5,8,5,5,1,1,55,37,2,59,1,1,1,3
2055,18-Nov-20,9,1349,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,55,37,2,60,1,2,1,3
2056,18-Nov-20,9,1436,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,4,55,37,2,28,1,2,1,3
2057,18-Nov-20,9,1615,5,6,we,SHEEPSHEAD,8,5,8,9,8.5,2,0,55,37,2,50,1,2,1,3
2058,18-Nov-20,9,1617,5,6,we,SHEEPSHEAD,8,5,8,9,8.5,2,0,55,37,2,69,1,2,1,3
2059,18-Nov-20,9,1721,5,6,we,RED DRUM,8,5,8,8,7,2,0,55,37,G,47,1,3,1,3
2060,18-Nov-20,9,1729,5,6,we,RED DRUM,8,5,8,8,7,2,0,55,37,G,38,1,3,1,3
2061,18-Nov-20,9,1731,5,6,we,RED DRUM,8,5,8,8,7,2,0,55,37,G,60,1,3,1,3
2062,18-Nov-20,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3,2,0,55,37,G,73,1,4,1,3
2063,18-Nov-20,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3,2,0,55,37,G,73,1,4,1,3
2064,18-Nov-20,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3,2,0,55,37,G,65,2,4,1,3
2065,18-Nov-20,9,1143,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,3,2,0,55,37,G,80,1,4,1,3
2066,18-Nov-20,9,1211,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,3.5,2,0,55,37,G,66,1,1,1,3
2067,18-Nov-20,9,1439,5,6,wd,RED DRUM,8,5,8,5.5,5,1,1,55,37,G,63,1,1,1,3
2068,18-Nov-20,9,1557,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2,1.5,1,1,55,37,G,72,1,2,1,3
2069,18-Nov-20,9,1557,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2,1.5,2,0,55,37,G,69,2,2,1,3
2070,18-Nov-20,9,1635,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,2.5,2,1,2,55,37,G,42,1,1,1,3
2071,18-Nov-20,9,1412,5,6,wd,RED DRUM,8,5,8,4,3,1,3,55,37,G,54,1,2,2,3
2072,18-Nov-20,9,1528,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,2,55,37,G,61,2,2,2,3
2073,18-Nov-20,9,1906,5,6,wd,RED DRUM,8,5,8,4.5,3,1,1,55,37,G,28,1,2,1,3
2074,18-Nov-20,9,1242,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,3,55,37,G,69,1,2,2,3
2075,18-Nov-20,9,1402,5,6,wd,SEATROUT GENUS,8,5,8,6.5,5.5,1,5,55,37,G,73,2,2,2,3
2076,18-Nov-20,9,1422,5,6,we,RED DRUM,8,5,8,7,5,1,1,55,37,G,51,1,1,1,3
2077,18-Nov-20,9,1502,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,1,4,55,37,G,63,1,2,2,3
2078,18-Nov-20,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,2,0,55,37,G,58,1,3,1,3
2079,18-Nov-20,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,2,0,55,37,G,32,1,3,1,3
2080,18-Nov-20,9,1657,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,2,0,55,37,G,38,1,3,1,3
2081,18-Nov-20,9,1823,5,6,we,RED DRUM,8,5,8,5,4.5,1,2,55,37,G,28,1,2,2,3
2082,18-Nov-20,9,1902,5,6,we,RED DRUM,8,5,8,4,3.5,1,3,55,37,G,31,1,3,3,3
2083,18-Nov-20,10,1304,5,6,we,RED DRUM,8,5,8,4,3,2,0,55,37,G,63,1,2,1,3
2084,18-Nov-20,10,1304,5,6,we,RED DRUM,8,5,8,4,3,2,0,55,37,G,62,2,2,1,3
2085,18-Nov-20,10,1338,5,6,we,SPOTTED SEATROUT,8,5,8,3,2.5,1,4,55,37,G,52,1,2,2,3
2086,18-Nov-20,10,1429,5,6,we,SPOTTED SEATROUT,8,5,8,3.5,2.5,1,1,55,37,G,66,1,3,1,3
2087,18-Nov-20,10,1524,5,6,we,RED DRUM,8,5,8,10,9.5,1,15,55,37,G,46,1,3,3,3
2088,18-Nov-20,10,1215,5,6,wd,STRIPED BASS,8,5,8,3.5,3,1,3,55,37,2,75,1,2,2,3
2089,18-Nov-20,10,1244,5,6,we,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,27,1,2,1,3
2090,18-Nov-20,10,1244,5,6,we,SPOTTED SEATROUT,8,5,8,5,4.5,2,0,55,37,G,24,1,2,1,3
2091,18-Nov-20,10,1355,5,6,we,RED DRUM,8,5,8,4.5,4,1,1,55,37,G,28,1,1,1,3
2092,18-Nov-20,10,1412,5,6,we,SHEEPSHEAD,8,5,8,7,6,1,5,55,37,G,56,1,3,3,3
2093,18-Nov-20,10,1525,5,6,we,SPOTTED SEATROUT,8,5,8,5,4,1,2,55,37,G,37,1,2,2,3
2094,18-Nov-20,10,1257,5,6,we,SHEEPSHEAD,8,5,8,3,2.5,1,1,55,37,G,66,1,2,1,3
2095,18-Nov-20,10,1311,5,6,wd,SPOTTED SEATROUT,8,5,8,7,5,2,0,55,37,G,28,1,4,1,3
2096,18-Nov-20,9,1129,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,0.5,0.5,2,0,13,37,3,66,1,2,1,3
2097,18-Nov-20,9,1129,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,0.5,0.5,2,0,13,37,3,66,1,2,1,3
2098,18-Nov-20,9,1307,5,6,wd,RED DRUM,8,5,8,5,5,1,1,13,37,3,66,1,2,1,3
2099,18-Nov-20,9,1318,5,6,wd,SPOTTED SEATROUT,8,5,8,5,5,1,11,13,37,3,28,1,2,2,3
2100,18-Nov-20,9,2049,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,2,0,31,37,3,35,1,2,1,3
2101,18-Nov-20,10,2033,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,3,2,0,31,37,3,28,2,2,1,3
2102,18-Nov-20,10,1240,5,6,we,SPOTTED SEATROUT,8,5,8,6,5.5,1,1,13,37,3,39,1,2,1,3
2103,18-Nov-20,10,1346,5,6,we,SPOTTED SEATROUT,8,5,8,7,6.5,1,1,13,37,3,28,1,2,1,3
2104,18-Nov-20,10,1431,5,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,3,13,37,3,49,1,1,1,3
2105,18-Nov-20,10,1607,5,6,we,SPOTTED SEATROUT,8,5,8,9,9,1,1,13,37,3,39,1,2,1,3
2106,18-Nov-20,10,1126,5,6,wd,SPOT,8,5,8,2.5,2,1,25,31,37,3,84,1,2,2,3
2107,18-Nov-20,10,1206,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,21,31,37,3,72,1,1,1,3
2108,18-Nov-20,10,1251,5,6,wd,SPOT,8,5,8,3,3,2,0,31,37,3,50,1,2,1,3
2109,18-Nov-20,10,1251,5,6,wd,SPOT,8,5,8,3,3,2,0,31,37,3,79,1,2,1,3
2110,18-Nov-20,10,1314,5,6,wd,SPOTTED SEATROUT,8,5,8,5,5,1,3,31,37,3,70,1,2,2,3
2111,18-Nov-20,10,1321,5,6,wd,SPOT,8,5,8,3,3,2,0,31,37,3,78,1,4,1,3
2112,18-Nov-20,10,1339,5,6,wd,SPOT,8,5,8,4,4,1,1,31,37,3,65,1,2,1,3
2113,18-Nov-20,10,1358,5,6,wd,SPOT,8,5,8,5,4,1,2,31,37,3,72,1,2,2,3
2114,18-Nov-20,10,1433,5,6,wd,RED DRUM,8,5,8,6.5,5.5,1,15,31,37,5,65,2,3,3,3
2115,18-Nov-20,10,1519,5,6,wd,RED DRUM,8,5,8,7.5,7,2,0,31,37,3,49,1,2,1,3
2116,18-Nov-20,10,1535,5,6,wd,SPOT,8,5,8,6.5,5,2,0,31,37,2,68,1,2,1,3
2117,18-Nov-20,10,1631,5,6,wd,PIGFISH,8,5,8,10,10,2,0,31,37,3,62,1,2,1,3
2118,18-Nov-20,9,1419,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,3,129,37,5,65,1,2,2,3
2119,18-Nov-20,9,1406,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,2,0,129,37,5,56,1,3,1,3
2120,18-Nov-20,9,1406,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,2,0,129,37,5,50,1,3,1,3
2121,18-Nov-20,9,1134,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,129,37,5,33,1,2,1,3
2122,18-Nov-20,9,1232,5,6,we,SPOTTED SEATROUT,8,5,8,7,6,1,6,129,37,5,23,1,3,3,3
2123,18-Nov-20,9,1518,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,129,37,5,61,1,2,1,3
2124,18-Nov-20,10,1339,5,6,wd,ATLANTIC CROAKER,8,5,8,6,5,2,0,129,37,5,70,1,1,1,3
2125,18-Nov-20,10,1448,5,6,wd,SPOT,8,5,8,6,2,1,7,19,37,5,63,1,5,5,3
2126,18-Nov-20,9,1613,5,6,wd,SPOTTED SEATROUT,8,5,8,6,4.5,1,5,55,37,G,63,1,2,2,3
2127,18-Nov-20,10,1237,5,6,we,SPOTTED SEATROUT,8,5,8,4.5,3.5,1,1,55,37,G,58,1,4,1,3
2128,18-Nov-20,9,1421,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,2,0,19,37,5,47,1,4,1,3
2129,18-Nov-20,9,1421,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,2,0,19,37,5,47,2,4,1,3
2130,18-Nov-20,9,1544,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,3,1,1,19,37,3,28,1,2,1,3
2131,18-Nov-20,9,1641,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7,7,1,2,19,37,3,64,1,2,1,3
2132,18-Nov-20,9,1829,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,1,19,37,3,30,1,3,1,3
2133,18-Nov-20,9,1830,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,1,19,37,3,30,2,3,1,3
2134,18-Nov-20,9,1354,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,1,1,19,37,3,53,1,2,1,3
2135,18-Nov-20,9,1354,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6,5,2,0,19,37,3,51,2,2,1,3
2136,18-Nov-20,9,1507,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.5,5,2,0,19,37,3,58,1,2,1,3
2137,18-Nov-20,9,1507,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,6.5,5,2,0,19,37,3,56,1,2,1,3
2138,18-Nov-20,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,65,1,3,1,3
2139,18-Nov-20,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,64,1,3,1,3
2140,18-Nov-20,10,1840,5,6,we,BLUEFISH,8,5,8,9.5,9.5,2,0,19,37,3,67,1,3,1,3
2141,18-Nov-20,9,1245,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7,6.5,1,1,55,37,G,43,1,1,1,3
2142,18-Nov-20,9,1346,5,6,we,RED DRUM,8,5,8,6,5,1,4,55,37,G,51,1,2,2,3
2143,18-Nov-20,9,1255,5,6,wd,RED DRUM,8,5,8,3,2,1,1,55,37,G,25,1,1,1,3
2144,18-Nov-20,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4,2,0,55,37,G,59,1,3,1,3
2145,18-Nov-20,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4,2,0,55,37,G,41,1,3,1,3
2146,18-Nov-20,10,1153,5,6,wd,SHEEPSHEAD,8,5,8,4.5,4,2,0,55,37,G,56,1,3,1,3
2147,18-Nov-20,10,1432,5,6,we,SPOTTED SEATROUT,8,5,8,2,1.5,1,1,55,37,G,46,1,1,1,3
2148,18-Nov-20,10,1411,5,6,wd,RED DRUM,8,5,8,2,1.5,1,1,55,37,G,24,1,1,1,3
2149,18-Nov-20,10,1139,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4.5,1,4,55,37,G,72,1,2,2,3
2150,18-Nov-20,10,1523,5,6,we,RED DRUM,8,5,8,4.5,4,2,0,55,37,2,64,1,2,1,3
2151,18-Nov-20,9,1623,5,6,we,RED DRUM,8,5,8,4,4,1,1,55,37,2,48,1,1,1,3
2152,18-Nov-20,9,1630,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,7,7,1,2,55,37,2,61,1,2,2,3
2153,18-Nov-20,9,1309,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4.5,4.5,2,0,31,37,5,45,1,4,1,1
2154,18-Nov-20,9,1541,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,4,2,0,31,37,5,48,1,2,1,3
2155,18-Nov-20,9,1624,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8.5,5,2,0,31,37,5,35,1,1,1,3
2156,18-Nov-20,9,1551,5,6,we,RED DRUM,8,5,8,4,3,1,1,31,37,2,21,1,1,1,3
2157,18-Nov-20,9,1615,5,6,we,SPOTTED SEATROUT,8,5,8,4,3.5,2,0,31,37,2,65,1,2,1,3
2158,18-Nov-20,9,1616,5,6,we,SPOTTED SEATROUT,8,5,8,4,3.5,2,0,31,37,2,54,2,2,1,3
2159,18-Nov-20,9,1500,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4.5,2,0,31,37,5,66,1,2,1,3
2160,18-Nov-20,9,1523,5,6,we,SPANISH MACKEREL,8,5,8,5.5,4.5,2,0,31,37,5,46,1,2,1,3
2161,18-Nov-20,9,1550,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,1,31,37,3,26,1,2,1,3
2162,18-Nov-20,9,1554,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,4,3,1,1,31,37,3,50,1,2,1,3
2163,18-Nov-20,9,1323,5,6,wd,SPOTTED SEATROUT,8,5,8,5,4,1,4,31,37,3,71,1,1,1,3
2164,18-Nov-20,9,1516,5,6,wd,RED DRUM,8,5,8,2.5,1.5,1,1,31,37,3,53,1,2,1,3
2165,18-Nov-20,9,1517,5,6,wd,RED DRUM,8,5,8,2.5,1.5,1,1,31,37,3,50,2,2,1,3
2166,18-Nov-20,9,1605,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,2,1,1,31,37,3,42,1,1,1,3
2167,18-Nov-20,9,1343,5,6,we,SPANISH MACKEREL,8,5,8,9,8.5,1,2,31,37,3,51,1,2,2,3
2168,18-Nov-20,9,1450,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,8,4,1,3,31,37,3,33,1,3,3,3
2169,18-Nov-20,10,1119,5,6,wd,RED DRUM,8,5,8,4,3,1,1,31,37,3,25,1,3,1,3
2170,18-Nov-20,10,1441,5,6,wd,PIGFISH,8,5,8,7,5,2,0,31,37,5,72,1,4,1,3
2171,18-Nov-20,10,1441,5,6,wd,PIGFISH,8,5,8,7,5,2,0,31,37,5,54,1,4,1,3
2172,18-Nov-20,10,1441,5,6,wd,PIGFISH,8,5,8,7,5,2,0,31,37,5,73,1,4,1,3
2173,18-Nov-20,10,1441,5,6,wd,PIGFISH,8,5,8,7,5,2,0,31,37,5,71,1,4,1,3
2174,18-Nov-20,10,1525,5,6,wd,SPOT,8,5,8,10,8,1,3,31,37,3,33,1,4,3,3
2175,18-Nov-20,10,1527,5,6,wd,SPOT,8,5,8,10,8,2,0,31,37,3,7,1,4,1,3
2176,18-Nov-20,9,1117,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5,4,1,1,19,37,3,67,1,3,1,3
2177,18-Nov-20,9,1333,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5,2,0,19,37,3,34,1,2,1,3
2178,18-Nov-20,9,1333,5,6,wd,LEFTEYE FLOUNDER GENUS,8,5,8,5.5,5,2,0,19,37,3,37,1,2,1,3
2179,18-Nov-20,9,1342,5,6,wd,BLACK DRUM,8,5,8,4,3,1,2,19,37,3,76,1,1,1,3
2180,18-Nov-20,9,1350,5,6,we,LEFTEYE FLOUNDER GENUS,8,5,8,3.5,2.5,1,1,129,37,5,50,1,2,1,3
